empno,storeno,somakiosk,cage,cincome,custno,loyallev,loyaltycard,cid,visits,brandtrust,comp,sexy,sophis,exc,fit,ability,csr,ValueForPrice,empsim,TotalACTV,cussat,somarket,CoreBrandACTV,ALLpreACTV,cgender,MCcussat,cussatquad,SOMAinteffect,HighlyRecommend,MCFit,fitquad,storeambience,frequentvisitor,empsimHL,visitsafterkiosk,ActedOnADeal,TotalYearlyACTV,Zcincome,Zcage,SOMAEmp,TotalTwoYearSpend,HighValueCustomer,MCSomaSexy,SomaSexyquad,SatFit,MCGender,SatGender,ServiceQuality,MCAge,MCLoyaltyCard,MCIncome,SOMAEmpsim,Zexc,Zsophis,Zcsr,ZValueForPrice,Zcid,Zempsim
2188831872.00,222.00,1.00,35.00,205280.00,869369446431046,1,1,3,16.0,5.00,5.33,5.00,4.00,4.00,4.25,6.00,5.00,4.00,4.00,110.33,6.00,1.00,72.94,128.36,1.00,1.88,3.53,11.00,1.00,0.23,0.56,7.33,1.00,0.00,8.00,8.00,119.34,0.66347,1.41268,10.00,1583.17,1.00,0.89,0.009,0.55,0.29,0.68,4.00,-13.09,0.49,49748.00,10.00,-0.04876,-0.05704,0.38942,-0.05512,-0.57465,-0.07823
2188831872.00,222.00,1.00,36.00,112911.00,954927734874763,0,0,2,9.0,6.00,3.00,3.00,3.67,4.33,5.75,3.33,6.00,6.00,5.00,66.18,2.00,1.00,41.47,78.74,0.00,-2.12,4.50,11.00,0.00,1.73,0.56,4.33,0.00,1.00,4.50,4.50,72.46,-0.56842,1.46593,11.00,949.63,0.00,-1.11,3.626,-3.69,-0.71,1.52,5.00,-12.09,-0.51,-42621.00,11.00,0.11837,-0.22038,0.87540,0.94272,-1.05093,0.42225
2469029908.00,222.00,1.00,44.00,62001.00,126261243172852,0,0,3,16.0,7.00,4.33,3.00,5.00,5.33,4.00,3.00,2.67,6.33,4.67,65.96,4.00,1.00,33.01,80.73,1.00,-0.12,0.01,11.00,0.00,-0.02,1.00,5.33,1.00,1.00,8.00,8.00,73.34,-1.24738,-0.45102,11.00,946.50,0.00,-1.11,3.626,0.00,0.29,-0.04,4.67,-4.09,-0.51,-93531.00,11.00,0.61976,0.43298,-0.74454,1.10903,-0.57465,0.25542
2469029908.00,222.00,1.00,53.00,203039.00,262293050766401,0,0,7,19.0,6.00,5.00,3.67,1.00,5.00,5.00,5.00,5.00,6.33,3.00,76.17,7.00,1.00,17.97,86.94,0.00,2.88,8.29,11.00,1.00,0.98,0.00,5.00,1.00,0.00,9.50,9.50,81.56,0.63358,0.02822,10.00,1093.09,0.00,-0.45,1.531,2.82,-0.71,-2.05,3.00,4.91,-0.51,47507.00,10.00,0.45263,-1.52711,0.38942,1.10903,1.33049,-0.57871
2469029908.00,222.00,1.00,57.00,202025.00,454088003576048,0,0,3,22.0,5.33,7.00,3.67,6.33,4.00,3.00,7.00,3.67,3.00,4.00,111.28,5.00,1.00,81.42,124.65,0.00,0.88,0.77,11.00,0.00,-1.02,3.99,4.00,1.00,0.00,11.00,11.00,117.96,0.62006,0.24121,10.00,1596.80,1.00,-0.45,1.531,-0.89,-0.71,-0.62,4.00,8.91,-0.51,46493.00,10.00,-0.04876,1.08635,-0.25856,-0.55404,-0.57465,-0.07823
2469029908.00,222.00,1.00,32.00,79809.00,466983394702743,0,0,5,13.0,5.67,6.00,6.33,2.00,5.00,7.00,7.00,6.33,5.67,7.00,119.11,6.00,1.00,54.92,115.53,1.00,1.88,3.53,11.00,0.00,2.98,4.01,5.00,0.00,1.00,6.50,6.50,117.32,-1.00988,-1.09000,11.00,1709.21,1.00,2.22,2.042,5.58,0.29,0.54,7.00,-16.09,-0.51,-75723.00,11.00,0.45263,-1.03709,1.03740,0.77641,0.37792,1.42321
2469029908.00,222.00,1.00,62.00,92406.00,657013611433312,1,1,7,13.0,7.00,6.67,7.00,7.00,7.00,6.25,7.00,7.00,7.00,6.00,155.15,7.00,1.00,87.17,148.21,1.00,2.88,8.29,11.00,1.00,2.23,1.57,7.00,0.00,1.00,6.50,6.50,151.68,-0.84188,0.50746,11.00,2226.34,1.00,2.89,4.392,6.41,0.29,0.83,6.00,13.91,0.49,-63126.00,11.00,1.45542,1.41303,1.36139,1.44164,1.33049,0.92273
2469029908.00,222.00,1.00,34.00,134653.00,737595149553817,0,1,3,16.0,2.67,3.67,5.00,3.00,3.67,1.75,3.00,5.33,5.33,7.00,92.15,5.00,1.00,92.15,103.87,1.00,0.88,0.77,11.00,0.00,-2.27,10.55,3.67,1.00,1.00,8.00,8.00,98.01,-0.27845,1.03994,11.00,1322.41,0.00,0.89,0.009,-1.98,0.29,0.25,7.00,-14.09,0.49,-20879.00,11.00,-0.21589,-0.54706,0.55141,0.61011,-0.57465,1.42321
2469029908.00,222.00,1.00,36.00,108711.00,968291742868530,0,0,6,18.0,5.00,6.00,5.00,3.67,2.67,3.00,1.33,5.67,5.00,3.67,84.00,3.00,1.00,46.89,94.64,1.00,-1.12,1.26,11.00,0.00,-1.02,3.99,2.67,1.00,0.00,9.00,9.00,89.32,-0.62443,-0.87701,10.00,1205.45,0.00,0.89,0.009,1.15,0.29,-0.32,3.67,-12.09,-0.51,-46821.00,10.00,-0.71729,-0.22038,0.71341,0.44380,0.85421,-0.24506
2469029908.00,222.00,1.00,35.00,54957.00,988894240251462,0,0,4,21.0,7.00,4.00,4.00,7.00,5.00,4.25,3.33,7.00,2.00,2.67,78.42,4.00,1.00,47.30,96.90,1.00,-0.12,0.01,11.00,0.00,0.23,0.56,5.00,1.00,0.00,10.50,10.50,87.66,-1.34132,-0.93026,10.00,1125.34,0.00,-0.11,0.818,-0.03,0.29,-0.04,2.67,-13.09,-0.51,-100575.00,10.00,0.45263,1.41303,1.36139,-1.05296,-0.09836,-0.74554
2469029908.00,222.00,1.00,27.00,72333.00,989911710556743,0,0,4,16.0,3.33,5.33,5.00,3.00,5.00,5.00,1.00,1.67,3.67,7.00,103.48,6.00,1.00,75.79,118.20,1.00,1.88,3.53,11.00,1.00,0.98,0.00,5.00,1.00,1.00,8.00,8.00,110.84,-1.10959,-1.35625,11.00,1484.90,1.00,0.89,0.009,1.84,0.29,0.54,7.00,-21.09,-0.51,-83199.00,11.00,0.45263,-0.54706,-1.23053,-0.22143,-0.09836,1.42321
2988661370.00,222.00,1.00,29.00,235599.00,291602062369128,0,1,6,15.0,7.00,4.67,6.00,7.00,3.33,7.00,7.00,4.33,5.00,3.33,93.30,5.00,1.00,63.58,108.72,0.00,0.88,0.77,11.00,0.00,2.98,4.01,3.33,1.00,0.00,7.50,7.50,101.01,1.06782,-1.24975,10.00,1338.85,0.00,1.89,1.201,2.60,-0.71,-0.62,3.33,-19.09,0.49,80067.00,10.00,-0.38302,1.41303,0.06543,0.44380,0.85421,-0.41189
2988661370.00,222.00,1.00,39.00,101362.00,342120767804069,1,1,4,12.0,6.33,6.33,5.00,7.00,4.33,6.00,4.00,4.00,7.00,4.00,114.68,6.00,1.00,79.56,119.76,0.00,1.88,3.53,11.00,0.00,1.98,1.00,4.33,0.00,0.00,6.00,6.00,117.22,-0.72244,-0.71726,10.00,1645.64,1.00,0.89,0.009,3.71,-0.71,-1.33,4.00,-9.09,0.49,-54170.00,10.00,0.11837,1.41303,-0.09657,1.44164,-0.09836,-0.07823
2988661370.00,222.00,1.00,56.00,270486.00,549180358144493,1,1,7,16.0,6.33,7.00,7.00,7.00,5.67,7.00,5.00,5.33,7.00,5.00,119.57,7.00,1.00,98.80,80.84,0.00,2.88,8.29,11.00,1.00,2.98,4.01,5.67,1.00,1.00,8.00,8.00,100.20,1.53309,0.18796,11.00,1715.86,1.00,2.89,4.392,8.56,-0.71,-2.05,5.00,7.91,0.49,114954.00,11.00,0.78690,1.41303,0.55141,1.44164,1.33049,0.42225
2988661370.00,222.00,1.00,28.00,176754.00,659266398917761,1,1,5,11.0,6.00,5.00,4.67,6.33,6.00,6.00,2.33,6.00,2.00,1.00,101.57,6.00,1.00,75.96,103.87,1.00,1.88,3.53,11.00,1.00,1.98,1.00,6.00,0.00,0.00,5.50,5.50,102.72,0.28303,-1.30300,10.00,1457.52,1.00,0.55,0.056,3.71,0.29,0.54,1.00,-20.09,0.49,21222.00,10.00,0.95403,1.08635,0.87540,-1.05296,0.37792,-1.57967
2988661370.00,222.00,1.00,63.00,62302.00,719002785877417,0,0,5,21.0,4.33,1.00,5.00,4.33,4.00,1.50,2.33,2.00,1.33,3.00,60.33,4.00,1.00,60.33,52.73,1.00,-0.12,0.01,11.00,0.00,-2.52,12.24,4.00,1.00,0.00,10.50,10.50,56.53,-1.24337,0.56070,10.00,865.76,0.00,0.89,0.009,0.32,0.29,-0.04,3.00,14.91,-0.51,-93230.00,10.00,-0.04876,0.10630,-1.06853,-1.38557,0.37792,-0.57871
2988661370.00,222.00,1.00,43.00,229818.00,742212698515200,0,0,3,18.0,5.67,5.33,6.00,5.67,4.00,3.00,4.00,3.00,5.00,4.33,110.66,5.00,1.00,82.67,126.68,1.00,0.88,0.77,11.00,0.00,-1.02,3.99,4.00,1.00,1.00,9.00,9.00,118.67,0.99072,-0.50427,11.00,1587.94,1.00,1.89,1.201,-0.89,0.29,0.25,4.33,-5.09,-0.51,74286.00,11.00,-0.04876,0.75967,-0.58255,0.44380,-0.57465,0.08859
2988661370.00,222.00,1.00,61.00,212272.00,779435176950799,0,0,3,18.0,5.33,6.00,6.00,4.33,2.67,4.00,3.00,3.67,7.00,1.67,100.58,3.00,1.00,59.43,77.65,0.00,-1.12,1.26,11.00,0.00,-0.02,1.00,2.67,1.00,0.00,9.00,9.00,89.11,0.75672,0.45421,10.00,1443.28,1.00,1.89,1.201,0.02,-0.71,0.80,1.67,12.91,-0.51,56740.00,10.00,-0.71729,0.10630,-0.25856,1.44164,-0.57465,-1.24602
2988661370.00,222.00,1.00,50.00,159443.00,919857723603787,1,1,4,11.0,5.00,3.67,7.00,6.00,6.33,4.50,1.00,5.00,3.67,5.00,84.98,5.00,1.00,41.93,72.68,1.00,0.88,0.77,11.00,0.00,0.48,0.25,6.33,0.00,1.00,5.50,5.50,78.83,0.05216,-0.13153,11.00,1219.45,0.00,2.89,4.392,0.42,0.29,0.25,5.00,1.91,0.49,3911.00,11.00,1.12116,0.92301,0.38942,-0.22143,-0.09836,0.42225
2988661370.00,222.00,1.00,36.00,35781.00,938109544630662,0,1,4,10.0,3.67,5.67,5.00,3.00,5.67,4.00,1.67,5.33,6.33,4.00,108.51,5.00,1.00,64.18,62.29,1.00,0.88,0.77,11.00,0.00,-0.02,1.00,5.67,0.00,0.00,5.00,5.00,85.40,-1.59707,1.51918,10.00,1557.17,1.00,0.89,0.009,-0.02,0.29,0.25,4.00,-12.09,0.49,-119751.00,10.00,0.78690,-0.54706,0.55141,1.10903,-0.09836,-0.07823
5213978908.00,222.00,1.00,60.00,166790.00,37527744949738,0,0,5,22.0,1.67,3.00,4.00,2.67,5.67,5.75,3.00,6.33,4.00,5.00,81.11,6.00,1.00,39.00,93.73,1.00,1.88,3.53,11.00,1.00,1.73,0.56,5.67,1.00,1.00,11.00,11.00,87.42,0.15014,0.40096,11.00,1163.94,0.00,-0.11,0.818,3.24,0.29,0.54,5.00,11.91,-0.51,11258.00,11.00,0.78690,-0.71040,1.03740,-0.05512,0.37792,0.42225
5213978908.00,222.00,1.00,34.00,97963.00,63916649215040,0,1,6,20.0,7.00,4.33,6.33,7.00,3.00,4.25,5.00,5.00,4.00,5.00,110.74,5.00,1.00,82.77,126.91,1.00,0.88,0.77,11.00,0.00,0.23,0.56,3.00,1.00,1.00,10.00,10.00,118.82,-0.76777,1.14644,11.00,1589.05,1.00,2.22,2.042,0.20,0.29,0.25,5.00,-14.09,0.49,-57569.00,11.00,-0.55015,1.41303,0.38942,-0.05512,0.85421,0.42225
5213978908.00,222.00,1.00,36.00,273792.00,339796802694760,0,1,7,23.0,6.33,4.33,7.00,7.00,4.33,7.00,6.00,4.00,5.00,7.00,131.28,7.00,1.00,77.15,113.32,1.00,2.88,8.29,11.00,1.00,2.98,4.01,4.33,1.00,1.00,11.50,11.50,122.30,1.57718,1.57243,11.00,1883.88,1.00,2.89,4.392,8.56,0.29,0.83,7.00,-12.09,0.49,118260.00,11.00,0.11837,1.41303,-0.09657,0.44380,1.33049,1.42321
5213978908.00,222.00,1.00,36.00,104154.00,572638473390391,1,1,4,16.0,5.67,7.00,6.00,3.00,6.33,7.00,1.00,5.00,5.00,5.33,96.40,4.00,1.00,78.52,110.86,0.00,-0.12,0.01,11.00,0.00,2.98,4.01,6.33,1.00,1.00,8.00,8.00,103.63,-0.68521,1.51918,11.00,1383.32,0.00,1.89,1.201,-0.38,-0.71,0.09,5.33,-12.09,0.49,-51378.00,11.00,1.12116,-0.54706,0.38942,0.44380,-0.09836,0.58908
5213978908.00,222.00,1.00,47.00,109149.00,602082420073782,1,1,5,13.0,3.67,3.67,5.33,7.00,5.00,7.00,4.00,4.00,6.00,6.00,78.98,6.00,1.00,47.75,145.49,1.00,1.88,3.53,11.00,0.00,2.98,4.01,5.00,0.00,1.00,6.50,6.50,112.23,-0.61859,-0.29127,11.00,1133.36,0.00,1.22,0.184,5.58,0.29,0.54,6.00,-1.09,0.49,-46383.00,11.00,0.45263,1.41303,-0.09657,0.94272,0.37792,0.92273
5213978908.00,222.00,1.00,40.00,151696.00,672059419385098,0,0,3,14.0,6.33,6.00,4.00,5.33,6.00,5.00,5.00,2.67,6.00,2.00,60.94,6.00,1.00,45.73,72.88,1.00,1.88,3.53,11.00,1.00,0.98,0.00,6.00,1.00,0.00,7.00,7.00,66.91,-0.05116,-0.66401,10.00,874.47,0.00,-0.11,0.818,1.84,0.29,0.54,2.00,-8.09,-0.51,-3836.00,10.00,0.95403,0.59632,-0.74454,0.94272,-0.57465,-1.07919
5213978908.00,222.00,1.00,67.00,250640.00,756911120532084,0,1,3,16.0,7.00,5.00,4.00,4.33,7.00,7.00,3.67,7.00,5.67,6.00,121.94,6.00,1.00,82.04,118.66,1.00,1.88,3.53,11.00,0.00,2.98,4.01,7.00,1.00,1.00,8.00,8.00,120.30,1.26841,0.77370,11.00,1749.79,1.00,-0.11,0.818,5.58,0.29,0.54,6.00,18.91,0.49,95108.00,11.00,1.45542,0.10630,1.36139,0.77641,-0.57465,0.92273
5213978908.00,222.00,1.00,58.00,265670.00,829090430940628,1,1,1,9.0,7.00,3.00,3.67,2.67,4.33,5.50,6.00,5.00,7.00,4.33,98.40,4.00,1.00,62.24,62.94,1.00,-0.12,0.01,11.00,0.00,1.48,0.25,4.33,0.00,1.00,4.50,4.50,80.67,1.46886,0.29446,11.00,1412.04,0.00,-0.45,1.531,-0.19,0.29,-0.04,4.33,9.91,0.49,110138.00,11.00,0.11837,-0.71040,0.38942,1.44164,-1.52722,0.08859
6774945942.00,222.00,1.00,46.00,285134.00,47524542475138,0,1,4,20.0,4.33,5.00,1.67,5.67,5.00,5.25,3.00,6.33,5.67,6.33,107.20,5.00,1.00,85.62,122.67,0.00,0.88,0.77,11.00,0.00,1.23,0.06,5.00,1.00,1.00,10.00,10.00,114.93,1.72845,-0.34452,11.00,1538.26,1.00,-2.45,10.482,1.07,-0.71,-0.62,6.33,-2.09,0.49,129602.00,11.00,0.45263,0.75967,1.03740,0.77641,-0.09836,1.08956
6774945942.00,222.00,1.00,51.00,144458.00,219397095880195,0,1,4,15.0,3.67,3.00,4.33,4.67,3.00,6.75,5.00,6.33,4.00,1.00,99.21,4.00,1.00,75.20,116.16,1.00,-0.12,0.01,11.00,0.00,2.73,3.07,3.00,1.00,0.00,7.50,7.50,107.69,-0.14769,-0.07828,10.00,1423.72,0.00,0.22,0.326,-0.35,0.29,-0.04,1.00,2.91,0.49,-11074.00,10.00,-0.55015,0.26964,1.03740,-0.05512,-0.09836,-1.57967
6774945942.00,222.00,1.00,70.00,132286.00,319757069377932,0,0,6,22.0,1.00,2.33,5.00,7.00,4.33,4.00,1.67,3.00,2.00,5.00,76.10,3.00,1.00,44.82,85.64,1.00,-1.12,1.26,11.00,0.00,-0.02,1.00,4.33,1.00,1.00,11.00,11.00,80.87,-0.31002,0.93344,11.00,1092.06,0.00,0.89,0.009,0.02,0.29,-0.32,5.00,21.91,-0.51,-23246.00,11.00,0.11837,1.41303,-0.58255,-1.05296,0.85421,0.42225
6774945942.00,222.00,1.00,49.00,103287.00,410532119122254,0,0,2,20.0,3.67,5.00,7.00,2.67,2.67,5.25,3.00,6.33,4.00,5.00,69.45,6.00,1.00,32.40,134.52,1.00,1.88,3.53,11.00,1.00,1.23,0.06,2.67,1.00,1.00,10.00,10.00,101.98,-0.69677,-0.18478,11.00,996.55,0.00,2.89,4.392,2.31,0.29,0.54,5.00,0.91,-0.51,-52245.00,11.00,-0.71729,-0.71040,1.03740,-0.05512,-1.05093,0.42225
6774945942.00,222.00,1.00,37.00,125941.00,462272790372828,0,0,7,12.0,4.00,7.00,5.33,7.00,6.00,6.25,3.67,2.00,7.00,4.00,98.68,6.00,1.00,43.82,68.05,1.00,1.88,3.53,11.00,1.00,2.23,1.57,6.00,0.00,0.00,6.00,6.00,83.37,-0.39464,-0.82376,10.00,1416.12,0.00,1.22,0.184,4.18,0.29,0.54,4.00,-11.09,-0.51,-29591.00,10.00,0.95403,1.41303,-1.06853,1.44164,1.33049,-0.07823
6774945942.00,222.00,1.00,37.00,61059.00,532036975694652,0,0,4,13.0,6.33,3.33,5.00,7.00,5.00,5.00,4.33,5.67,5.00,7.00,102.57,6.00,1.00,65.28,74.08,1.00,1.88,3.53,11.00,1.00,0.98,0.00,5.00,0.00,1.00,6.50,6.50,88.33,-1.25995,-0.82376,11.00,1471.90,1.00,0.89,0.009,1.84,0.29,0.54,7.00,-11.09,-0.51,-94473.00,11.00,0.45263,1.41303,0.71341,0.44380,-0.09836,1.42321
6774945942.00,222.00,1.00,34.00,267206.00,680491283116771,0,0,2,15.0,2.67,3.00,5.33,3.00,5.00,6.00,3.67,2.67,7.00,2.67,101.30,5.00,1.00,68.44,113.66,1.00,0.88,0.77,11.00,0.00,1.98,1.00,5.00,1.00,0.00,7.50,7.50,107.48,1.48935,1.09319,10.00,1453.64,1.00,1.22,0.184,1.73,0.29,0.25,2.67,-14.09,-0.51,111674.00,10.00,0.45263,-0.54706,-0.74454,1.44164,-1.05093,-0.74554
6774945942.00,222.00,1.00,50.00,215463.00,730261930479064,0,0,7,8.0,7.00,7.00,5.67,7.00,5.00,6.50,5.00,5.00,5.00,7.00,165.96,7.00,1.00,113.23,106.63,1.00,2.88,8.29,11.00,1.00,2.48,2.25,5.00,0.00,1.00,4.00,4.00,136.30,0.79927,-0.13153,11.00,2381.58,1.00,1.55,0.581,7.13,0.29,0.83,7.00,1.91,-0.51,59931.00,11.00,0.45263,1.41303,0.38942,0.44380,1.33049,1.42321
6774945942.00,222.00,1.00,23.00,264978.00,856460664102260,1,1,6,16.0,4.00,5.00,4.33,4.67,2.67,3.00,7.00,2.00,5.67,6.33,66.49,6.00,1.00,38.23,76.52,0.00,1.88,3.53,11.00,1.00,-1.02,3.99,2.67,1.00,1.00,8.00,8.00,71.51,1.45963,-1.56924,11.00,954.12,0.00,0.22,0.326,-1.90,-0.71,-1.33,6.33,-25.09,0.49,109446.00,11.00,-0.71729,0.26964,-1.06853,0.77641,0.85421,1.08956
6774945942.00,222.00,1.00,34.00,168404.00,882378165983509,0,0,5,18.0,7.00,4.67,1.67,3.00,4.00,6.50,3.33,5.33,6.00,7.00,103.15,5.00,1.00,77.68,110.42,1.00,0.88,0.77,11.00,0.00,2.48,2.25,4.00,1.00,1.00,9.00,9.00,106.79,0.17167,-0.98351,11.00,1480.24,1.00,-2.45,10.482,2.16,0.29,0.25,7.00,-14.09,-0.51,12872.00,11.00,-0.04876,-0.54706,0.55141,0.94272,0.37792,1.42321
6774945942.00,222.00,1.00,54.00,191506.00,885469897901521,0,0,6,21.0,7.00,5.33,7.00,5.00,6.00,7.00,7.00,6.00,5.67,6.33,114.82,5.00,1.00,75.34,110.24,1.00,0.88,0.77,11.00,0.00,2.98,4.01,6.00,1.00,1.00,10.50,10.50,112.53,0.47977,0.08147,11.00,1647.61,1.00,2.89,4.392,2.60,0.29,0.25,6.33,5.91,-0.51,35974.00,11.00,0.95403,0.43298,0.87540,0.77641,0.85421,1.08956
7012640352.00,222.00,1.00,69.00,79718.00,133470960239554,0,1,6,23.0,4.33,6.33,6.33,6.00,4.00,7.00,7.00,7.00,4.33,7.00,93.24,7.00,1.00,59.67,84.99,0.00,2.88,8.29,11.00,1.00,2.98,4.01,4.00,1.00,1.00,11.50,11.50,89.12,-1.01110,0.88020,11.00,1338.01,0.00,2.22,2.042,8.56,-0.71,-2.05,7.00,20.91,0.49,-75814.00,11.00,-0.04876,0.92301,1.36139,0.11119,0.85421,1.42321
7012640352.00,222.00,1.00,50.00,153069.00,323844818470939,0,0,7,19.0,5.00,3.67,4.00,6.00,4.00,5.25,4.33,4.67,6.00,3.67,85.75,5.00,1.00,45.44,123.05,1.00,0.88,0.77,11.00,0.00,1.23,0.06,4.00,1.00,0.00,9.50,9.50,104.40,-0.03285,-0.13153,10.00,1230.52,0.00,-0.11,0.818,1.07,0.29,0.25,3.67,1.91,-0.51,-2463.00,10.00,-0.04876,0.92301,0.22742,0.94272,1.33049,-0.24506
7012640352.00,222.00,1.00,49.00,183153.00,396897475593556,0,0,6,23.0,1.67,6.00,3.00,5.00,3.00,7.00,3.67,4.33,5.33,5.00,67.97,5.00,1.00,35.70,78.15,0.00,0.88,0.77,11.00,0.00,2.98,4.01,3.00,1.00,1.00,11.50,11.50,73.06,0.36837,-0.18478,11.00,975.36,0.00,-1.11,3.626,2.60,-0.71,-0.62,5.00,0.91,-0.51,27621.00,11.00,-0.55015,0.43298,0.06543,0.61011,0.85421,0.42225
7012640352.00,222.00,1.00,69.00,141394.00,475775332665102,1,1,5,17.0,5.67,6.67,7.00,6.00,7.00,4.00,5.00,7.00,7.00,6.33,99.05,7.00,1.00,68.71,131.34,1.00,2.88,8.29,11.00,1.00,-0.02,1.00,7.00,1.00,1.00,8.50,8.50,115.20,-0.18855,0.88020,11.00,1421.42,0.00,2.89,4.392,-0.05,0.29,0.83,6.33,20.91,0.49,-14138.00,11.00,1.45542,0.92301,1.36139,1.44164,0.37792,1.08956
7012640352.00,222.00,1.00,53.00,179868.00,491343834749456,0,0,3,21.0,4.67,2.67,6.00,3.67,6.00,2.00,6.00,5.67,3.33,4.33,97.42,6.00,1.00,97.42,112.49,1.00,1.88,3.53,11.00,1.00,-2.02,8.99,6.00,1.00,1.00,10.50,10.50,104.96,0.32456,0.02822,11.00,1398.03,0.00,1.89,1.201,-3.78,0.29,0.54,4.33,4.91,-0.51,24336.00,11.00,0.95403,-0.22038,0.71341,-0.38773,-0.57465,0.08859
7012640352.00,222.00,1.00,63.00,45049.00,579424161229999,0,1,6,9.0,2.67,4.00,7.00,5.33,6.00,4.50,4.00,5.00,2.00,6.00,90.11,5.00,1.00,43.12,62.28,1.00,0.88,0.77,11.00,0.00,0.48,0.25,6.00,0.00,1.00,4.50,4.50,76.19,-1.47346,0.56070,11.00,1293.07,0.00,2.89,4.392,0.42,0.29,0.25,6.00,14.91,0.49,-110483.00,11.00,0.95403,0.59632,0.38942,-1.05296,0.85421,0.92273
7012640352.00,222.00,1.00,63.00,167955.00,628712960620521,0,0,3,16.0,7.00,1.00,7.00,4.00,4.00,5.75,4.33,3.67,6.00,2.00,88.52,7.00,1.00,44.94,102.70,0.00,2.88,8.29,11.00,1.00,1.73,0.56,4.00,1.00,0.00,8.00,8.00,95.61,0.16568,0.56070,10.00,1270.32,0.00,2.89,4.392,4.97,-0.71,-2.05,2.00,14.91,-0.51,12423.00,10.00,-0.04876,-0.05704,-0.25856,0.94272,-0.57465,-1.07919
7012640352.00,222.00,1.00,40.00,140827.00,753843214035382,0,0,5,22.0,1.00,4.33,6.00,5.00,5.00,6.75,3.00,6.33,4.33,5.00,111.36,4.00,1.00,77.47,123.89,1.00,-0.12,0.01,11.00,0.00,2.73,3.07,5.00,1.00,1.00,11.00,11.00,117.63,-0.19611,-0.66401,11.00,1598.01,1.00,1.89,1.201,-0.35,0.29,-0.04,5.00,-8.09,-0.51,-14705.00,11.00,0.45263,0.43298,1.03740,0.11119,0.37792,0.42225
7012640352.00,222.00,1.00,29.00,247688.00,786174711101096,0,0,4,11.0,1.33,4.67,5.00,2.00,3.00,4.00,2.67,4.33,1.00,4.00,74.03,6.00,1.00,46.38,71.26,1.00,1.88,3.53,11.00,1.00,-0.02,1.00,3.00,0.00,0.00,5.50,5.50,72.64,1.22904,-1.24975,10.00,1062.26,0.00,0.89,0.009,-0.03,0.29,0.54,4.00,-19.09,-0.51,92156.00,10.00,-0.55015,-1.03709,0.06543,-1.55188,-0.09836,-0.07823
7012640352.00,222.00,1.00,36.00,39529.00,812884723653929,0,0,3,15.0,4.33,3.67,5.00,5.00,7.00,5.00,4.67,5.67,4.00,1.00,86.46,5.00,1.00,54.99,100.16,0.00,0.88,0.77,11.00,0.00,0.98,0.00,7.00,1.00,0.00,7.50,7.50,93.31,-1.54708,1.67892,10.00,1240.63,0.00,0.89,0.009,0.86,-0.71,-0.62,1.00,-12.09,-0.51,-116003.00,10.00,1.45542,0.43298,0.71341,-0.05512,-0.57465,-1.57967
7012640352.00,222.00,1.00,40.00,108436.00,995611597045206,0,0,5,13.0,4.33,3.00,5.67,7.00,3.67,5.50,2.00,5.00,5.00,4.00,60.45,5.00,1.00,35.24,69.56,1.00,0.88,0.77,11.00,0.00,1.48,0.25,3.67,0.00,0.00,6.50,6.50,65.01,-0.62810,-0.66401,10.00,867.52,0.00,1.55,0.581,1.29,0.29,0.25,4.00,-8.09,-0.51,-47096.00,10.00,-0.21589,1.41303,0.38942,0.44380,0.37792,-0.07823
8605740602.00,222.00,1.00,35.00,266498.00,57570210406985,0,0,6,21.0,5.67,4.33,5.00,5.00,5.00,4.00,5.00,3.00,4.00,4.00,77.27,6.00,1.00,7.29,87.95,1.00,1.88,3.53,11.00,1.00,-0.02,1.00,5.00,1.00,0.00,10.50,10.50,82.61,1.47990,-0.93026,10.00,1108.83,0.00,0.89,0.009,-0.03,0.29,0.54,4.00,-13.09,-0.51,110966.00,10.00,0.45263,0.43298,-0.58255,-0.05512,0.85421,-0.07823
8605740602.00,222.00,1.00,50.00,52807.00,194299860114674,0,0,5,16.0,7.00,2.67,3.00,3.00,6.00,5.00,2.00,4.00,3.00,5.00,107.15,6.00,1.00,63.77,123.51,0.00,1.88,3.53,11.00,1.00,0.98,0.00,6.00,1.00,1.00,8.00,8.00,115.33,-1.37000,-0.13153,11.00,1537.64,1.00,-1.11,3.626,2.33,-0.71,-1.69,5.00,1.91,-0.51,-102725.00,11.00,0.95403,-0.54706,-0.09657,-0.55404,0.37792,0.42225
